Edo,Nombre_Indicador,año,Indicador,Limite_Inferior,Limite_Superior
Sinaloa,Ciudadanos no reconocidos con registro electoral,2012,1.16265,0.36827,1.95704
Sinaloa,Ciudadanos no reconocidos y el domicilio es vivienda habitada,2012,0.32448,0,0.72904
Sinaloa,Ciudadanos no reconocidos y el domicilio es predio no habitado,2012,0.35393,0,0.84768
Sinaloa,Residentes en la sección de registro,2014,82.13164,79.33786,84.92543
Sinaloa,Residentes en el domicilio de registro,2014,77.08121,74.15505,80.00737
Sinaloa,Causas de no residencia en el domicilio del registro electoral:,2014,,,
Sinaloa,Cambio de domicilio no reportado,2014,17.46273,14.16914,20.75632
Sinaloa,Cambio de domicilio no reportado al mismo municipio,2014,8.34647,6.48777,10.20518
Sinaloa,Cambio de domicilio no reportado a otro municipio dentro del mismo estado,2014,2.47917,0.77297,4.18536
Sinaloa,Cambio de domicilio no reportado a otro estado,2014,2.57789,1.08794,4.06783
Sinaloa,Cambio de domicilio no reportado a otro país,2014,1.6019,0.60112,2.60268
Sinaloa,Destino del cambio no especificado,2014,2.45731,1.28418,3.63045
Sinaloa,Fallecidos con registro electoral,2014,0.84629,0.0664,1.62618
